位置,子分類,代號,名稱,download_timestamp,process_timestamp
中游,冷熱軋鋼板捲,2029,盛餘,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋鋼板捲,9907,統一實,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋鋼板捲,2073,雄順,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋鋼板捲,,Acerinox,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋鋼板捲,,安賽樂米塔爾,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋鋼板捲,,Outokumpu,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋鋼板捲,,太原鋼鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,2006,東和鋼鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,2007,燁興,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,2015,豐興,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,2017,官田鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,2028,威致,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,2038,海光,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,2073,雄順,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,,安賽樂米塔爾,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,,河北鋼鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,鋼筋,,紐柯鋼鐵公司 (北美),2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,2002,中鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,2007,燁興,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,2012,春雨,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,2017,官田鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,2022,聚亨,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,2028,威致,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,2064,晉椿,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,2073,雄順,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,2071,震南鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,,安賽樂米塔爾,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,,日本製鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,線材盤元,,塔塔鋼鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),2002,中鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),2007,燁興,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),2010,春源,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),2015,豐興,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),2028,威致,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),2064,晉椿,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),2073,雄順,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),,安賽樂米塔爾,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),,日本製鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,棒鋼盤元(捲狀條鋼),,塔塔鋼鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,1605,華新,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,2010,春源,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,2025,千興,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,2034,允強,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,2069,運錩,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,5014,建錩,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,9962,有益,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,1480,東盟開發,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,9957,燁聯,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,,安賽樂米塔爾,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,,Outokumpu,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,冷熱軋不鏽鋼板捲,,蒂森克虜伯股份公司,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼棒線,1605,華新,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼棒線,2010,春源,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼棒線,2063,世鎧精密,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼棒線,2064,晉椿,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼棒線,4950,金耘國際,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼棒線,5009,榮剛,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼棒線,,日本精線株式會社,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼棒線,,瑞浦科技集團,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼棒線,,騰龍精線集團,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼型鋼,2034,允強,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼型鋼,,&#34;Lianzhong ( Guangzhou ) Stainless  Steel Corporation ( LISCO )&#34;,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼型鋼,,聯眾不鏽鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼型鋼,,日本製鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼型鋼,,日鐵不鏽鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼型鋼,,太鋼不鏽鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,不鏽鋼型鋼,,太原鋼鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,2010,春源,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,2031,新光鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,2032,新鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,2034,允強,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,2069,運錩,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,4950,金耘國際,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,5014,建錩,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,6248,沛波,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,,&#34;Lianzhong ( Guangzhou ) Stainless  Steel Corporation ( LISCO )&#34;,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,,聯眾不鏽鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,,日本製鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,,日鐵不鏽鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,裁剪加工,,太鋼不鏽鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,1605,華新,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,2008,高興昌,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,2014,中鴻,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,2020,美亞,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,2027,大成鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,2030,彰源,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,2034,允強,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,8936,國統,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,,&#34;Lianzhong ( Guangzhou ) Stainless  Steel Corporation ( LISCO )&#34;,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,,聯眾不鏽鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,,日本製鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,,日鐵不鏽鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
中游,製管,,太鋼不鏽鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,2010,春源,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,2012,春雨,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,2013,中鋼構,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,2015,豐興,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,2017,官田鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,2211,長榮鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,2351,順德,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,2415,錩新,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,5306,桂盟,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,9907,統一實,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,9924,福興,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,8411,福貞-KY,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,2221,大甲,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,4163,鐿鈦,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,4503,金雨,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,5013,強新,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,8930,青鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,1594,日高,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,金屬製品,7539,鐵碳企業,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,機械設備(如產業機械、精密機械、工具機),,電機機械,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,運輸工具,3004,豐達科,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,運輸工具,4163,鐿鈦,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,模具,2010,春源,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,模具,2012,春雨,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,模具,2351,順德,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,模具,5007,三星,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,模具,9924,福興,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,模具,5243,乙盛-KY,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,2012,春雨,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,2017,官田鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,2022,聚亨,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,3004,豐達科,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,5007,三星,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,5538,東明-KY,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,2063,世鎧精密,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,2065,世豐,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,4163,鐿鈦,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,5011,久陽,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,5015,華祺,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,8349,恒耀國際,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,8415,大國鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,2071,震南鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,,Agrati,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,,Fastenal Company,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,螺絲螺帽,,Fontana,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,鋼線鋼纜,1605,華新,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,鋼線鋼纜,2012,春雨,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,鋼線鋼纜,2017,官田鋼,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,鋼線鋼纜,2024,志聯,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,鋼線鋼纜,2033,佳大,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,鋼線鋼纜,5016,松和,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,鋼線鋼纜,,安賽樂米塔爾,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,鋼線鋼纜,,河北鋼鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,鋼線鋼纜,,日本製鐵,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,工業設施,1594,日高,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
下游,建築工程,,建材營造,2026-09-06 03:27:37 CST,2026-09-06 03:27:37 CST
