位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,濾波器、振盪器材料(鉭酸鋰/鈮酸鋰晶圓/片、石英基板、金屬及陶瓷封裝材料),,德山株式會社,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
上游,濾波器、振盪器材料(鉭酸鋰/鈮酸鋰晶圓/片、石英基板、金屬及陶瓷封裝材料),,"VY Optics Photoelectric Technology Co., Ltd.",2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,2308,台達電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,2327,國巨*,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,2371,大同,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,2428,興勤,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,2478,大毅,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,2492,華新科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,6224,聚鼎,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,6834,天二科技,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,3624,光頡,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,3663,鑫科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,6173,信昌電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,6204,艾華,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,6207,雷科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,6642,富致,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,8071,能率網通,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,8085,福華,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,,KOA株式會社,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,6976.T,太陽誘電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電阻器,,VISHAY,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,2308,台達電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,2327,國巨*,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,2375,凱美,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,2413,環科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,2472,立隆電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,2492,華新科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,3026,禾伸堂,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,3090,日電貿,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,6449,鈺邦,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,3537,堡達,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,5328,華容,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,6173,信昌電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,6207,雷科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,6284,佳邦,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,8042,金山電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,8043,蜜望實,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,8071,能率網通,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,6981.T,村田製作所,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,,三星電機,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,,SEMCO,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電容器,,東電化,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,2308,台達電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,2327,國巨*,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,2492,華新科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,5434,崇越,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6155,鈞寶,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,3207,耀勝,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,3236,千如,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,3357,臺慶科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,3624,光頡,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,5228,鈺鎧,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6156,松上,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6173,信昌電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6259,百徽,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6284,佳邦,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6292,迅德,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6432,今展科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6821,聯寶,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,8071,能率網通,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,3117,年程,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,7912,新聿科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6976.T,太陽誘電,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,,東電化,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,6762.T,TDK Electronics,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,電感器,,VISHAY,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,2327,國巨*,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,2459,敦吉,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,2484,希華,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,2492,華新科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,3026,禾伸堂,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,3042,晶技,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,6155,鈞寶,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,3221,台嘉碩,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,3663,鑫科,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,6174,安碁,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,6284,佳邦,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,6821,聯寶,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,8071,能率網通,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,8182,加高,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,8289,泰藝,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,,愛普生,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
中游,濾波器、振盪器,,日本電波工業,2026-08-16 01:22:58 CST,2026-08-16 01:22:58 CST
