位置,子分類,代號,名稱,download_timestamp,process_timestamp
中游,建設業,1808,潤隆,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2020,美亞,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2424,隴華,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2442,新美齊,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2501,國建,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2505,國揚,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2506,太設,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2509,全坤建,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2511,太子,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2514,龍邦,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2515,中工,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2520,冠德,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2524,京城,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2527,宏璟,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2528,皇普,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2530,華建,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2534,宏盛,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2535,達欣工,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2536,宏普,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2537,聯上發,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2538,基泰,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2539,櫻花建,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2542,興富發,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2545,皇翔,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2547,日勝生,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2548,華固,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2910,統領,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3052,夆典,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3056,富華新,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3266,昇陽,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3703,欣陸,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5519,隆大,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5522,遠雄,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5525,順天,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5531,鄉林,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5533,皇鼎,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,6177,達麗,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,9906,欣巴巴,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,9945,潤泰新,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,9946,三發地產,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2923,鼎固-KY,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2596,綠意,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,2718,全心投控,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3188,鑫龍騰,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3252,海灣,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3310,佳穎,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3313,斐成,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3489,森寶,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3512,皇龍,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,3521,台鋼建設,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,4113,聯上,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,4416,三圓,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,4714,永捷,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,4907,富宇,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5206,坤悅,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5213,亞昕,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5324,士開,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5455,昇益,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5508,永信建,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5512,力麒,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5514,三豐,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5523,豐謙,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5529,鉅陞,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,5530,龍巖,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,6171,大城地產,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,6186,新潤,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,6198,瑞築,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,6212,理銘,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,6219,富旺,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,6264,富裔,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,8905,裕國,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,7798,將捷,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,建設業,7654,吉緻生活,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,1402,遠東新,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,1472,三洋實業,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,1603,華電,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,2511,太子,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,2527,宏璟,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,2535,達欣工,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,3052,夆典,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,3703,欣陸,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,9917,中保科,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,9933,中鼎,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,9958,世紀鋼,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,5536,聖暉*,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,6122,擎邦,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,6179,亞通,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,6228,全譜,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
中游,工程承攬,8383,千附,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,個人、民間企業、政府機構,1809,中釉,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,個人、民間企業、政府機構,8942,森鉅,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,裝潢業,2597,潤弘,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,裝潢業,6754,匯僑設計,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,裝潢業,9945,潤泰新,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,裝潢業,5314,世紀*,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,裝潢業,6228,全譜,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,裝潢業,7748,鑫囍創業,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,裝潢業,,特力屋,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,裝潢業,,家德寶,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,裝潢業,,美國勞氏公司,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,1513,中興電,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,2371,大同,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,2511,太子,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,9917,中保科,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,9945,潤泰新,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,2923,鼎固-KY,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,7569,發條橘子,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,7688,創客共好,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,,世邦魏理仕,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,,21世紀不動產,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
下游,物業管理,,三菱地所株式會社,2026-08-02 02:55:08 CST,2026-08-02 02:55:08 CST
