位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,輪胎,2248,華勝-KY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,輪胎,,普利司通,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,輪胎,,Continental AG,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,輪胎,,固特異,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,輪胎,,米其林,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鈑金,1319,東陽,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鈑金,1524,耿鼎,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鈑金,2241,艾姆勒,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鈑金,2248,華勝-KY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鈑金,3685,元創精密,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鈑金,,Advance Auto Parts,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鈑金,,AutoZone,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鈑金,,Delphi,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鋁合金鋼圈,1563,巧新,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鋁合金鋼圈,2241,艾姆勒,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鋁合金鋼圈,2248,華勝-KY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鋁合金鋼圈,4502,健信,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鋁合金鋼圈,,BBS,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鋁合金鋼圈,,OZ Group,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,鋁合金鋼圈,,WheelPros,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,引擎蓋,1319,東陽,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,引擎蓋,2241,艾姆勒,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,引擎蓋,2248,華勝-KY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,引擎蓋,,MANSORY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,引擎蓋,,VeilSide,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,引擎蓋,,WALD,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,保險桿,1319,東陽,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,保險桿,1339,昭輝,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,保險桿,2241,艾姆勒,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,保險桿,2239,英利-KY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,保險桿,2248,華勝-KY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,保險桿,,MANSORY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,保險桿,,VeilSide,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,保險桿,,WALD,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1503,士電,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1506,正道,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1512,瑞利,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1525,江申,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1533,車王電,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1536,和大,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1568,倉佑,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1587,吉茂,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2228,劍麟,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2241,艾姆勒,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2301,光寶科,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2308,台達電,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2340,台亞,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2459,敦吉,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2497,怡利電,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3311,閎暉,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3679,新至陞,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3706,神達,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,4551,智伸科,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,4590,富田-創,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,4976,佳凌,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,6283,淳安,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,6605,帝寶,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,6722,輝創,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,7788,松川精密,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,7821,神數,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,9942,茂順,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1338,廣華-KY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2239,英利-KY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2248,華勝-KY,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,1785,光洋科,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2235,謚源,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3128,昇銳,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3162,精確,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3226,龍鋒,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3227,原相,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3290,東浦,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3310,佳穎,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,3552,同致,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,4163,鐿鈦,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,4554,橙的,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,5356,協益,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,6279,胡連,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,7718,友鋮,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,7744,崴寶,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,8107,大億金茂,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,9951,皇田,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2245,詠勝昌*,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2249,湧盛,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2252,為昇科,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2255,凱銳光電,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,2256,歐特明,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,7764,聖州,2026-07-30 15:26:25,2026-07-30 15:26:25
上游,其他,7629,峰安車業,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,2201,裕隆,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,2204,中華,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,2206,三陽工業,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,2227,裕日車,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,2231,為升,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,2241,艾姆勒,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,7629,峰安車業,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,,ATUOZONE,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,,NAPA,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,,普利擎,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,,Renault-Nissan-Mitsubishi,2026-07-30 15:26:25,2026-07-30 15:26:25
中游,整車組裝、修理及技術服務,,豐田汽車,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,2204,中華,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,2206,三陽工業,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,2207,和泰車,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,2227,裕日車,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,2241,艾姆勒,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,2247,汎德永業,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,2301,光寶科,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,3609,三一東林,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,,Renault-Nissan-Mitsubishi,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,,豐田汽車,2026-07-30 15:26:25,2026-07-30 15:26:25
下游,銷售、進出口業務,,福斯集團,2026-07-30 15:26:25,2026-07-30 15:26:25
